path,label,label_id,type,split
D:\data-20260324T130558Z-3-001\data\Medical\Medical(2-11).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(2-12).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(2-13).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(2-2).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(2-3).txt,Medical,4,word,test
D:\data-20260324T130558Z-3-001\data\Medical\Medical(2-4).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(2-5).txt,Medical,4,word,test
D:\data-20260324T130558Z-3-001\data\Medical\Medical(2-6).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(2-7).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(2-8).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(2-9).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(3-1).txt,Medical,4,word,val
D:\data-20260324T130558Z-3-001\data\Medical\Medical(3-10).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(3-11).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(3-12).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(3-13).txt,Medical,4,word,test
D:\data-20260324T130558Z-3-001\data\Medical\Medical(3-14).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(3-15).txt,Medical,4,word,val
D:\data-20260324T130558Z-3-001\data\Medical\Medical(3-16).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(3-17).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(3-18).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(3-19).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(3-2).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(3-20).txt,Medical,4,word,val
D:\data-20260324T130558Z-3-001\data\Medical\Medical(3-3).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(3-4).txt,Medical,4,word,val
D:\data-20260324T130558Z-3-001\data\Medical\Medical(3-5).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(3-6).txt,Medical,4,word,test
D:\data-20260324T130558Z-3-001\data\Medical\Medical(3-7).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(3-8).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(3-9).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(4-1).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(4-10).txt,Medical,4,word,val
D:\data-20260324T130558Z-3-001\data\Medical\Medical(4-11).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(4-12).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(4-13).txt,Medical,4,word,val
D:\data-20260324T130558Z-3-001\data\Medical\Medical(4-14).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(4-15).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(4-16).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(4-17).txt,Medical,4,word,test
D:\data-20260324T130558Z-3-001\data\Medical\Medical(4-18).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(4-2).txt,Medical,4,word,test
D:\data-20260324T130558Z-3-001\data\Medical\Medical(4-3).txt,Medical,4,word,val
D:\data-20260324T130558Z-3-001\data\Medical\Medical(4-4).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(4-5).txt,Medical,4,word,val
D:\data-20260324T130558Z-3-001\data\Medical\Medical(4-6).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(4-7).txt,Medical,4,word,val
D:\data-20260324T130558Z-3-001\data\Medical\Medical(4-8).txt,Medical,4,word,val
D:\data-20260324T130558Z-3-001\data\Medical\Medical(4-9).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(5-1).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(5-10).txt,Medical,4,word,test
D:\data-20260324T130558Z-3-001\data\Medical\Medical(5-11).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(5-12).txt,Medical,4,word,test
D:\data-20260324T130558Z-3-001\data\Medical\Medical(5-13).txt,Medical,4,word,test
D:\data-20260324T130558Z-3-001\data\Medical\Medical(5-14).txt,Medical,4,word,val
D:\data-20260324T130558Z-3-001\data\Medical\Medical(5-15).txt,Medical,4,word,test
D:\data-20260324T130558Z-3-001\data\Medical\Medical(5-16).txt,Medical,4,word,test
D:\data-20260324T130558Z-3-001\data\Medical\Medical(5-17).txt,Medical,4,word,val
D:\data-20260324T130558Z-3-001\data\Medical\Medical(5-18).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(5-2).txt,Medical,4,word,val
D:\data-20260324T130558Z-3-001\data\Medical\Medical(5-3).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(5-4).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(5-5).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(5-6).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(5-7).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(5-8).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(5-9).txt,Medical,4,word,val
D:\data-20260324T130558Z-3-001\data\Medical\Medical(6-1).txt,Medical,4,word,test
D:\data-20260324T130558Z-3-001\data\Medical\Medical(6-10).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(6-11).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(6-12).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(6-13).txt,Medical,4,word,test
D:\data-20260324T130558Z-3-001\data\Medical\Medical(6-14).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(6-2).txt,Medical,4,word,test
D:\data-20260324T130558Z-3-001\data\Medical\Medical(6-3).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(6-4).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(6-5).txt,Medical,4,word,val
D:\data-20260324T130558Z-3-001\data\Medical\Medical(6-6).txt,Medical,4,word,test
D:\data-20260324T130558Z-3-001\data\Medical\Medical(6-7).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(6-8).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(6-9).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(7-1).txt,Medical,4,word,test
D:\data-20260324T130558Z-3-001\data\Medical\Medical(7-10).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(7-11).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(7-12).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(7-13).txt,Medical,4,word,test
D:\data-20260324T130558Z-3-001\data\Medical\Medical(7-2).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(7-3).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(7-4).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(7-5).txt,Medical,4,word,val
D:\data-20260324T130558Z-3-001\data\Medical\Medical(7-6).txt,Medical,4,word,test
D:\data-20260324T130558Z-3-001\data\Medical\Medical(7-7).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(7-8).txt,Medical,4,word,val
D:\data-20260324T130558Z-3-001\data\Medical\Medical(7-9).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(8-1).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(8-10).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(8-11).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(8-12).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(8-13).txt,Medical,4,word,test
D:\data-20260324T130558Z-3-001\data\Medical\Medical(8-2).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(8-3).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(8-4).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(8-5).txt,Medical,4,word,test
D:\data-20260324T130558Z-3-001\data\Medical\Medical(8-6).txt,Medical,4,word,test
D:\data-20260324T130558Z-3-001\data\Medical\Medical(8-7).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(8-8).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(8-9).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(9-1).txt,Medical,4,word,test
D:\data-20260324T130558Z-3-001\data\Medical\Medical(9-10).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(9-11).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(9-12).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(9-13).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(9-2).txt,Medical,4,word,val
D:\data-20260324T130558Z-3-001\data\Medical\Medical(9-3).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(9-4).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(9-5).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(9-6).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(9-7).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Medical\Medical(9-8).txt,Medical,4,word,val
D:\data-20260324T130558Z-3-001\data\Medical\Medical(9-9).txt,Medical,4,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(1-1).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(1-10).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(1-11).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(1-12).txt,Need,5,word,val
D:\data-20260324T130558Z-3-001\data\Need\Need(1-13).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(1-14).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(1-15).txt,Need,5,word,test
D:\data-20260324T130558Z-3-001\data\Need\Need(1-16).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(1-17).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(1-18).txt,Need,5,word,test
D:\data-20260324T130558Z-3-001\data\Need\Need(1-2).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(1-3).txt,Need,5,word,test
D:\data-20260324T130558Z-3-001\data\Need\Need(1-4).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(1-5).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(1-6).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(1-7).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(1-8).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(1-9).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(10-1).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(10-10).txt,Need,5,word,val
D:\data-20260324T130558Z-3-001\data\Need\Need(10-11).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(10-12).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(10-13).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(10-2).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(10-3).txt,Need,5,word,val
D:\data-20260324T130558Z-3-001\data\Need\Need(10-4).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(10-5).txt,Need,5,word,val
D:\data-20260324T130558Z-3-001\data\Need\Need(10-6).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(10-7).txt,Need,5,word,val
D:\data-20260324T130558Z-3-001\data\Need\Need(10-8).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(10-9).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(2-1).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(2-10).txt,Need,5,word,test
D:\data-20260324T130558Z-3-001\data\Need\Need(2-2).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(2-3).txt,Need,5,word,val
D:\data-20260324T130558Z-3-001\data\Need\Need(2-4).txt,Need,5,word,test
D:\data-20260324T130558Z-3-001\data\Need\Need(2-5).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(2-6).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(2-7).txt,Need,5,word,test
D:\data-20260324T130558Z-3-001\data\Need\Need(2-8).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(2-9).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(3-1).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(3-10).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(3-11).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(3-12).txt,Need,5,word,test
D:\data-20260324T130558Z-3-001\data\Need\Need(3-13).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(3-2).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(3-3).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(3-4).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(3-5).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(3-6).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(3-7).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(3-8).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(3-9).txt,Need,5,word,test
D:\data-20260324T130558Z-3-001\data\Need\Need(4-1).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(4-10).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(4-11).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(4-12).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(4-13).txt,Need,5,word,val
D:\data-20260324T130558Z-3-001\data\Need\Need(4-14).txt,Need,5,word,test
D:\data-20260324T130558Z-3-001\data\Need\Need(4-15).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(4-16).txt,Need,5,word,val
D:\data-20260324T130558Z-3-001\data\Need\Need(4-2).txt,Need,5,word,val
D:\data-20260324T130558Z-3-001\data\Need\Need(4-3).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(4-4).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(4-5).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(4-6).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(4-7).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(4-8).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(4-9).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(5-1).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(5-10).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(5-11).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(5-12).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(5-13).txt,Need,5,word,test
D:\data-20260324T130558Z-3-001\data\Need\Need(5-2).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(5-3).txt,Need,5,word,val
D:\data-20260324T130558Z-3-001\data\Need\Need(5-4).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(5-5).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(5-6).txt,Need,5,word,val
D:\data-20260324T130558Z-3-001\data\Need\Need(5-7).txt,Need,5,word,val
D:\data-20260324T130558Z-3-001\data\Need\Need(5-8).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(5-9).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(6-1).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(6-10).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(6-11).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(6-12).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(6-13).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(6-2).txt,Need,5,word,val
D:\data-20260324T130558Z-3-001\data\Need\Need(6-3).txt,Need,5,word,test
D:\data-20260324T130558Z-3-001\data\Need\Need(6-4).txt,Need,5,word,val
D:\data-20260324T130558Z-3-001\data\Need\Need(6-5).txt,Need,5,word,test
D:\data-20260324T130558Z-3-001\data\Need\Need(6-6).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(6-7).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(6-8).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(6-9).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(7-1).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(7-10).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(7-11).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(7-12).txt,Need,5,word,val
D:\data-20260324T130558Z-3-001\data\Need\Need(7-13).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(7-14).txt,Need,5,word,val
D:\data-20260324T130558Z-3-001\data\Need\Need(7-2).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(7-3).txt,Need,5,word,val
D:\data-20260324T130558Z-3-001\data\Need\Need(7-4).txt,Need,5,word,val
D:\data-20260324T130558Z-3-001\data\Need\Need(7-5).txt,Need,5,word,test
D:\data-20260324T130558Z-3-001\data\Need\Need(7-6).txt,Need,5,word,val
D:\data-20260324T130558Z-3-001\data\Need\Need(7-7).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(7-8).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(7-9).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(8-1).txt,Need,5,word,test
D:\data-20260324T130558Z-3-001\data\Need\Need(8-10).txt,Need,5,word,val
D:\data-20260324T130558Z-3-001\data\Need\Need(8-11).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(8-12).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(8-13).txt,Need,5,word,val
D:\data-20260324T130558Z-3-001\data\Need\Need(8-2).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(8-3).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(8-4).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(8-5).txt,Need,5,word,test
D:\data-20260324T130558Z-3-001\data\Need\Need(8-6).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(8-7).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(8-8).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(8-9).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(9-1).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(9-10).txt,Need,5,word,val
D:\data-20260324T130558Z-3-001\data\Need\Need(9-11).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(9-12).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(9-13).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(9-14).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(9-2).txt,Need,5,word,val
D:\data-20260324T130558Z-3-001\data\Need\Need(9-3).txt,Need,5,word,val
D:\data-20260324T130558Z-3-001\data\Need\Need(9-4).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(9-5).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(9-6).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(9-7).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(9-8).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need\Need(9-9).txt,Need,5,word,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(1-1).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(1-10).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(1-11).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(1-12).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(1-13).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(1-14).txt,Need Medical Assistance,0,sentence,val
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(1-15).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(1-2).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(1-3).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(1-4).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(1-5).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(1-6).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(1-7).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(1-8).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(1-9).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(10-1).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(10-2).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(10-3).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(10-4).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(10-5).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(10-6).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(10-7).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(10-8).txt,Need Medical Assistance,0,sentence,val
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(10-9).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(2-1).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(2-10).txt,Need Medical Assistance,0,sentence,val
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(2-11).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(2-12).txt,Need Medical Assistance,0,sentence,val
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(2-13).txt,Need Medical Assistance,0,sentence,val
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(2-14).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(2-15).txt,Need Medical Assistance,0,sentence,test
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(2-16).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(2-17).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(2-18).txt,Need Medical Assistance,0,sentence,test
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(2-2).txt,Need Medical Assistance,0,sentence,test
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(2-3).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(2-4).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(2-5).txt,Need Medical Assistance,0,sentence,val
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(2-6).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(2-7).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(2-8).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(2-9).txt,Need Medical Assistance,0,sentence,train
D:\data-20260324T130558Z-3-001\data\Need Medical Assistance\Need Medical Assistance(3-1).txt,Need Medical Assistance,0,sentence,val
